TimeStep,Whales,Seals,Cod,Whiting,Mackerel,Anchovy,Shrimp,Benthos,Zooplankton,Phytoplankton,Detritus
231,0.1057633,0.07204264,1.552126,1.270082,1.120115,6.723239,1.058926,24.85999,23.41616,7.534504,15.37838
232,0.105832,0.0720352,1.54088,1.26835,1.134192,7.104601,1.053667,27.0586,18.23593,2.898916,12.17076
233,0.1058869,0.07201844,1.529823,1.267044,1.143545,7.392786,1.046087,28.27399,9.954444,3.682161,7.893444
234,0.1059373,0.07201202,1.519579,1.266631,1.141636,7.373184,1.042448,27.6789,6.071414,6.92339,5.600864
235,0.1060078,0.07204084,1.510781,1.267892,1.134091,7.108979,1.050056,25.7104,6.26866,15.36004,5.630792
236,0.1060996,0.07210791,1.503032,1.269829,1.126575,6.769398,1.069227,23.57513,10.39974,27.19653,8.825095
237,0.1061944,0.07216048,1.494458,1.27037,1.123492,6.564177,1.083085,23.19587,20.5143,15.6605,15.4914
238,0.1062796,0.07217013,1.484462,1.269287,1.13287,6.760941,1.082835,25.22522,23.6363,4.596139,15.42183
239,0.1063498,0.07215525,1.474115,1.268006,1.148134,7.182757,1.07482,27.57523,15.17943,2.651918,10.62731
240,0.1064063,0.07213781,1.464237,1.267414,1.154107,7.385593,1.066646,28.26814,7.813067,4.261158,6.757404
241,0.1064635,0.07213876,1.454814,1.267622,1.149048,7.269243,1.064925,27.09675,5.402941,8.694921,5.155077
242,0.1065478,0.07218462,1.446688,1.269365,1.140549,6.948755,1.077329,24.7921,6.938726,18.21907,6.092692
243,0.1066493,0.07225732,1.439028,1.270985,1.13368,6.619982,1.09758,22.87054,13.01127,27.94213,10.37629
244,0.1067473,0.07229806,1.430051,1.270833,1.133539,6.518219,1.106835,23.21009,23.01002,11.47768,16.80839
245,0.1068309,0.07229299,1.419778,1.269162,1.146239,6.836905,1.100906,25.75701,21.16513,3.034982,14.17374
246,0.1068977,0.0722706,1.409512,1.267713,1.159179,7.213183,1.089614,27.75651,11.93275,2.795624,8.984155
247,0.1069535,0.0722542,1.399922,1.267182,1.160263,7.294406,1.080881,27.7633,6.22464,5.354233,5.779539
248,0.1070231,0.07226865,1.391491,1.26823,1.152809,7.080102,1.082382,26.0446,5.14536,12.42464,4.994061
249,0.1071205,0.07233478,1.384361,1.270681,1.144026,6.72317,1.100069,23.63379,8.218789,24.77288,7.292626
250,0.1072258,0.07240658,1.377004,1.272052,1.138523,6.444366,1.118712,22.47727,17.26266,23.44662,13.5051
251,0.1073222,0.07243504,1.368291,1.271564,1.143885,6.518627,1.122322,23.93913,25.16097,6.835753,17.19598
252,0.1074029,0.07242695,1.358875,1.270254,1.161204,6.9702,1.113631,26.78911,18.68886,2.373831,12.54291
253,0.1074685,0.07241361,1.349458,1.269412,1.172248,7.303714,1.103583,28.26796,9.370546,3.136176,7.689803
254,0.1075312,0.07241583,1.340728,1.269739,1.169886,7.280302,1.099255,27.60003,5.007737,6.609986,5.084449
255,0.1076159,0.07246039,1.33313,1.271792,1.160984,6.982074,1.10883,25.35415,5.221823,14.44813,5.055676
256,0.1077249,0.07255118,1.32637,1.274513,1.152605,6.600452,1.133058,22.81817,9.538636,25.73322,8.131089
257,0.1078347,0.07262879,1.318853,1.275578,1.148811,6.366042,1.151877,21.98469,17.46101,23.94818,13.9969
258,0.1079303,0.07265206,1.309947,1.274609,1.154619,6.466736,1.151608,23.79017,23.07611,6.896821,16.87786
259,0.1080089,0.07264105,1.300609,1.272959,1.169026,6.858227,1.139912,26.61451,17.52527,2.716846,12.0404
260,0.108074,0.0726312,1.291899,1.272232,1.177418,7.135638,1.129103,27.92434,9.070348,4.293553,7.453985
261,0.1081394,0.0726407,1.284066,1.272978,1.1742,7.087451,1.125299,27.17054,5.703791,8.286719,5.482243
262,0.1082233,0.07268719,1.277243,1.275242,1.165962,6.814722,1.134107,25.12196,6.818452,15.35922,6.044798
263,0.1083272,0.07276746,1.271137,1.277991,1.159162,6.508178,1.154268,23.06974,11.5786,22.65919,9.239266
264,0.1084298,0.07283149,1.264438,1.279216,1.157613,6.374608,1.168637,22.63169,17.988,20.82726,13.74261
265,0.1085185,0.07284572,1.256068,1.278285,1.164261,6.52763,1.166078,24.34924,22.10008,5.769124,15.83983
266,0.108592,0.07283121,1.247183,1.276839,1.177282,6.900609,1.153921,26.76026,16.03519,3.271838,11.10372
267,0.1086557,0.07282077,1.23885,1.27639,1.183529,7.121033,1.143638,27.647,8.693697,5.010206,7.217598
268,0.1087225,0.07283112,1.231293,1.277257,1.179787,7.042935,1.141153,26.69599,6.314437,8.972947,5.737368
269,0.1088053,0.07287227,1.224584,1.279321,1.172192,6.786522,1.149835,24.71831,7.609447,15.78719,6.50777
270,0.108905,0.07293645,1.218461,1.281632,1.166388,6.516953,1.166629,22.93405,12.75224,20.65599,9.810374
271,0.1090009,0.07298175,1.21177,1.282361,1.166477,6.440421,1.177023,22.74901,17.38654,20.07248,13.26025
272,0.1090825,0.07298198,1.203889,1.281463,1.172471,6.590259,1.171871,24.38927,20.42809,6.475046,15.06142
273,0.1091501,0.07295743,1.195689,1.280249,1.182901,6.904214,1.158394,26.54779,15.20443,4.337206,10.82826
274,0.1092099,0.07293818,1.188069,1.280069,1.187457,7.074944,1.147272,27.2935,9.493609,5.948345,7.576334
275,0.109273,0.07293943,1.181188,1.281051,1.184275,7.002753,1.144077,26.45324,7.274469,10.84975,6.354116
276,0.1093489,0.07296474,1.175023,1.28286,1.177595,6.77801,1.149925,24.84232,9.426909,15.89063,7.702964
277,0.1094369,0.07300748,1.168951,1.284468,1.173424,6.585334,1.1623,23.64536,15.17032,17.43952,10.85915
278,0.1095219,0.07303641,1.162296,1.284768,1.176495,6.617039,1.17009,23.90089,18.97739,14.62594,13.29249
279,0.1095951,0.07303257,1.154743,1.283959,1.184856,6.848967,1.166606,25.4504,18.64493,5.785427,13.35537
280,0.1096559,0.07301034,1.146951,1.283092,1.193292,7.119549,1.156953,26.97127,13.38595,3.987301,9.746529
281,0.1097134,0.07299578,1.139653,1.283269,1.195294,7.207006,1.150396,27.08707,8.223595,6.595848,6.80911
282,0.1097801,0.07300937,1.133131,1.284643,1.19022,7.055628,1.154157,25.72418,6.868366,13.41655,6.132133
283,0.10986,0.07304524,1.127201,1.286636,1.182521,6.786504,1.165877,23.94621,10.10607,19.69978,8.425512
284,0.1099472,0.07307735,1.121196,1.288042,1.178632,6.606332,1.176364,23.21239,17.5056,16.82695,12.64396
285,0.1100297,0.07308468,1.11464,1.288231,1.184866,6.724158,1.178138,24.25622,20.80865,11.07878,14.18349
286,0.1100994,0.0730658,1.10761,1.287737,1.19626,7.039452,1.170793,26.18429,18.47554,4.88277,12.71885
287,0.1101562,0.07303656,1.100665,1.287548,1.204746,7.325163,1.160011,27.56659,12.1165,4.202581,9.069407
288,0.110212,0.07301905,1.094288,1.288515,1.204734,7.370603,1.153897,27.39263,7.475856,7.798589,6.480525
289,0.1102806,0.07303183,1.088309,1.29053,1.198159,7.175054,1.159331,25.85481,7.193998,14.98224,6.403732
290,0.1103681,0.07306617,1.082756,1.293079,1.191143,6.895501,1.172898,24.17765,12.10454,17.5169,9.436522
291,0.110464,0.07309968,1.07713,1.294934,1.190833,6.77745,1.186229,23.68357,18.13157,16.77909,12.58153
292,0.1105517,0.07310556,1.070889,1.295406,1.199043,6.931863,1.189554,24.79481,19.85106,9.553391,13.96965
293,0.1106247,0.07308326,1.064179,1.295132,1.209551,7.222269,1.182938,26.57064,16.63567,4.506608,11.77701
294,0.1106866,0.07305548,1.057626,1.295253,1.215404,7.431375,1.174496,27.52826,10.44104,5.360133,8.19591
295,0.1107549,0.07304686,1.05169,1.296699,1.21348,7.384085,1.1728,26.94137,7.275739,9.919974,6.398882
296,0.1108385,0.07307002,1.046425,1.299377,1.207264,7.148231,1.182416,25.35174,8.80528,16.17887,7.314627
297,0.1109373,0.07310865,1.041521,1.302268,1.203233,6.91771,1.197134,24.06527,14.23707,14.93906,10.59622
298,0.1110374,0.07313818,1.036386,1.304185,1.206398,6.894783,1.208015,24.01899,17.12458,13.6448,12.07417
299,0.1111253,0.07313648,1.030655,1.304854,1.213469,7.043149,1.207473,24.98017,16.94743,9.551932,12.25197
300,0.1111992,0.07311092,1.024582,1.305004,1.21973,7.231563,1.198553,26.14608,14.04593,6.081141,10.53993
301,0.1112698,0.07308728,1.018386,1.305387,1.222145,7.317134,1.19037,26.55661,10.35453,8.20436,8.107927
302,0.1113492,0.07308715,1.012656,1.306738,1.220181,7.231509,1.190193,25.91563,9.232066,13.57878,7.572701
303,0.1114375,0.07310522,1.007319,1.3085,1.216985,7.06497,1.196136,24.98887,12.32473,15.75301,9.553418
304,0.1115307,0.07312452,1.002062,1.31013,1.218057,6.995221,1.202455,24.76033,16.7298,12.28405,11.89227
305,0.1116223,0.07313274,0.9966812,1.31127,1.224765,7.108508,1.204966,25.4261,16.96122,9.412613,11.85541
306,0.1117051,0.07312899,0.9911447,1.312032,1.231378,7.277103,1.203297,26.24521,14.62484,8.091558,10.53441
307,0.1117822,0.07312092,0.9855261,1.312926,1.23461,7.370273,1.199873,26.60454,11.89357,6.891138,9.064267
308,0.1118619,0.07312689,0.9800867,1.314453,1.234266,7.337852,1.201038,26.18927,9.522261,9.568102,7.625006
309,0.1119492,0.07315351,0.9750257,1.316568,1.231184,7.187887,1.209059,25.1143,9.783465,14.63735,7.864347
310,0.1120441,0.0731836,0.9701282,1.318689,1.22909,7.025198,1.217753,24.22412,12.35886,16.1019,9.885164
311,0.1121403,0.0732035,0.9651533,1.320243,1.23037,6.963109,1.222769,24.18208,17.00237,12.29827,12.11005
312,0.1122316,0.07320754,0.9600067,1.32118,1.236764,7.093045,1.22246,25.03443,17.15445,8.755136,11.92677
313,0.1123167,0.07320094,0.9544381,1.321647,1.243592,7.271331,1.218564,25.94081,13.53189,8.174024,10.09877
314,0.1123961,0.07319532,0.9487882,1.32224,1.2456,7.329113,1.215292,26.15913,11.03795,8.251845,8.70083
315,0.1124775,0.0731995,0.9433418,1.323339,1.243723,7.260583,1.215728,25.6529,9.901613,9.686249,7.911483
316,0.1125697,0.07322415,0.9383549,1.325143,1.240929,7.112307,1.223107,24.64183,9.832994,14.68006,7.956421
317,0.1126672,0.07325637,0.9335327,1.326795,1.238492,6.952942,1.232752,23.77432,12.29656,17.5586,9.870724
318,0.1127634,0.07327463,0.9284717,1.327674,1.238755,6.892498,1.237145,23.83009,16.81346,12.03913,12.40857
319,0.1128555,0.07327663,0.9232091,1.328016,1.244249,7.014722,1.235496,24.79074,16.56354,8.611732,11.73872
320,0.1129403,0.07327542,0.917976,1.328349,1.249565,7.169761,1.232217,25.62135,12.95905,8.169425,9.798516
321,0.1130184,0.07327758,0.9128423,1.328923,1.24981,7.20691,1.229972,25.69705,10.8865,8.046529,8.526314
322,0.1130979,0.07328878,0.9079417,1.329916,1.246705,7.13222,1.230904,25.06314,9.518404,11.31363,7.680888
323,0.1131864,0.07331495,0.903416,1.331521,1.242026,6.970228,1.236955,24.0137,9.815456,16.6313,8.30032
324,0.113278,0.07334321,0.8989609,1.332832,1.237695,6.804701,1.243555,23.31874,13.61704,17.38031,10.80689
325,0.1133683,0.07335623,0.8939321,1.33299,1.238071,6.780772,1.244369,23.71139,18.14501,10.25777,12.9802
326,0.1134528,0.07335742,0.8886356,1.332566,1.244287,6.957512,1.240244,24.88644,16.1706,9.011372,11.3739
327,0.1135277,0.0733555,0.8833975,1.33217,1.248233,7.121933,1.234458,25.72075,12.81051,7.550671,9.778361
328,0.1135968,0.07335483,0.8783008,1.332154,1.247219,7.162848,1.229208,25.80704,10.76607,7.303306,8.338795
329,0.11367,0.07336871,0.8735235,1.332838,1.24323,7.084606,1.229835,25.06499,8.953991,12.54455,7.291674
330,0.1137539,0.07340009,0.8691087,1.33417,1.237015,6.898445,1.237261,23.87156,10.10115,16.86927,8.573128
331,0.1138407,0.07342988,0.8646579,1.334955,1.232219,6.735303,1.244291,23.22256,14.93032,16.35198,11.28864
332,0.1139256,0.07344229,0.8599309,1.33499,1.233886,6.756674,1.244966,23.75196,18.85048,10.0316,13.07087
333,0.1140022,0.07344033,0.8550517,1.33453,1.240688,6.969768,1.240375,25.01097,15.67656,9.020182,11.27592
334,0.114068,0.07342988,0.8502348,1.334124,1.243452,7.128116,1.232793,25.85396,12.58487,7.00203,9.712424
335,0.1141304,0.07342199,0.8455712,1.334248,1.241552,7.15345,1.226793,25.86728,10.24353,7.365764,8.031439
336,0.1142004,0.07343481,0.8412572,1.335213,1.23655,7.04196,1.229079,24.94151,8.418907,12.98585,7.054572
337,0.1142818,0.0734681,0.8370185,1.336297,1.229192,6.82445,1.239146,23.59814,10.61773,18.02448,8.724723
338,0.1143648,0.07349309,0.8325648,1.336493,1.224755,6.674251,1.246096,23.0759,15.36851,17.11531,11.72245
339,0.1144442,0.07349735,0.8277777,1.33578,1.22705,6.722136,1.245214,23.89143,19.22059,10.05777,13.49936
340,0.1145141,0.07348832,0.8228935,1.334721,1.234391,6.963468,1.23919,25.41908,16.24764,7.657924,11.56243
341,0.1145733,0.07347601,0.8181834,1.333958,1.237884,7.151255,1.231755,26.36999,12.33474,5.924271,9.397074
342,0.1146302,0.07347261,0.8136946,1.333902,1.235808,7.174377,1.22794,26.21637,9.25513,7.240508,7.415047
343,0.114696,0.07349079,0.8095365,1.334767,1.229286,7.026674,1.232679,24.98662,7.851261,14.23192,6.679959
344,0.1147735,0.07352657,0.8056645,1.335978,1.220551,6.7807,1.244338,23.46732,10.5515,18.35507,8.891184
345,0.114853,0.07355294,0.8016422,1.336311,1.215433,6.622492,1.252761,22.92738,16.02815,16.83215,12.01832
346,0.1149266,0.07355405,0.79725,1.33561,1.218282,6.694767,1.251862,23.84554,19.33985,9.891179,13.543
347,0.1149884,0.07353691,0.7927274,1.334449,1.225718,6.951764,1.244036,25.4476,16.31721,7.054439,11.59403
348,0.1150382,0.07351442,0.7883658,1.333587,1.229068,7.150306,1.234276,26.4175,12.01803,6.032401,9.182989
349,0.1150864,0.07350029,0.7839829,1.333176,1.226324,7.167603,1.228132,26.23074,9.125688,7.598865,7.351148
350,0.1151447,0.07350867,0.7798448,1.333642,1.219267,7.015496,1.231396,25.01258,7.998093,15.48772,6.794125
351,0.1152143,0.07353347,0.775912,1.334315,1.21044,6.778529,1.241777,23.63636,11.75002,18.61845,9.58285
352,0.1152875,0.07354775,0.7718487,1.334297,1.207083,6.666224,1.248786,23.43003,18.19965,13.88959,12.92243
353,0.1153536,0.07353996,0.7675384,1.333414,1.212892,6.826875,1.247669,24.63211,19.57347,8.569615,13.20966
354,0.1154062,0.07351447,0.7631577,1.332134,1.220683,7.111649,1.239891,26.15011,15.06245,6.639851,10.92109
355,0.115447,0.07348259,0.7588915,1.331175,1.222258,7.26752,1.230024,26.83629,11.12146,5.162117,8.659809
356,0.1154906,0.07346326,0.7548868,1.331196,1.218198,7.232634,1.225622,26.31457,8.297583,8.990975,6.719413
357,0.1155501,0.07347352,0.751259,1.33228,1.210401,7.029076,1.233072,24.81032,7.966457,17.04399,6.939041
358,0.1156211,0.07350193,0.7477984,1.333364,1.202196,6.777844,1.247546,23.45099,13.44614,18.95438,10.45561
359,0.1156925,0.07351382,0.7440633,1.333457,1.201979,6.727948,1.255836,23.61788,19.73511,12.82207,13.68906
360,0.1157557,0.07350226,0.7400993,1.332762,1.210782,6.961503,1.255201,25.16619,18.33693,8.130894,12.89657
361,0.1158051,0.07347835,0.7359285,1.331528,1.218053,7.222669,1.249196,26.61326,13.60311,6.662714,10.28881
362,0.1158462,0.07345563,0.7318511,1.330733,1.218328,7.314631,1.242828,26.99347,10.42353,5.072383,8.218141
363,0.1158966,0.07345856,0.7280776,1.33114,1.213945,7.224329,1.245462,26.09945,7.489578,10.91713,6.296644
364,0.1159628,0.07349639,0.7246215,1.332301,1.205837,6.974822,1.260701,24.33455,8.171769,19.55081,7.315145
365,0.1160366,0.07353586,0.7211365,1.332986,1.198379,6.723898,1.2759,23.19142,14.77008,18.61041,11.52741
366,0.116109,0.07355171,0.7174522,1.332677,1.200321,6.724567,1.281769,23.77825,19.97271,11.23846,13.95885
367,0.1161717,0.07354884,0.713731,1.331762,1.2102,6.983721,1.279808,25.44205,17.91348,7.948944,12.43475
368,0.11622,0.07353655,0.7099766,1.330789,1.217469,7.242291,1.273192,26.77046,12.90858,7.712333,9.926107
369,0.1162611,0.07352614,0.7062778,1.330389,1.217147,7.313564,1.266308,27.02079,10.07191,7.001287,8.282593
370,0.1163124,0.07353751,0.7028188,1.331069,1.21258,7.207131,1.267177,26.17745,8.795197,11.76436,7.149106
371,0.1163821,0.07357748,0.6996399,1.332533,1.206901,6.997948,1.279156,24.75947,10.8769,17.09225,8.539808
372,0.1164583,0.07361853,0.6964305,1.333501,1.204134,6.852704,1.292113,24.00468,15.84189,16.26838,11.62324
373,0.1165292,0.07363258,0.6927494,1.333045,1.208588,6.921758,1.295224,24.67007,19.08083,9.180284,13.2617
374,0.1165894,0.07362588,0.6889492,1.331947,1.217765,7.169732,1.290403,26.05419,15.97831,7.253187,11.25374
375,0.1166384,0.07361469,0.6852417,1.330992,1.222716,7.351881,1.283515,26.82998,11.56176,7.926178,9.033313
376,0.1166871,0.07361102,0.6816633,1.330738,1.22108,7.343417,1.27907,26.58085,10.13209,8.871427,8.070289
377,0.1167478,0.07362634,0.6782634,1.331284,1.21701,7.210351,1.282127,25.60999,10.26008,12.88975,7.966341
378,0.116821,0.07365652,0.6750003,1.332102,1.213564,7.048494,1.291986,24.53643,12.91437,16.23987,9.645926
379,0.1168945,0.07367507,0.671618,1.332217,1.214071,6.995667,1.298603,24.31502,16.83022,13.46729,12.06342
380,0.1169611,0.07366854,0.6680809,1.331564,1.220676,7.130659,1.296389,25.20729,18.72089,7.436538,12.65753
381,0.1170182,0.07364859,0.6646081,1.330785,1.229805,7.382511,1.289309,26.38737,14.30861,7.578095,10.24276
382,0.117068,0.07363071,0.6612883,1.330403,1.232774,7.498983,1.282669,26.74228,10.9125,8.277129,8.656128
383,0.1171202,0.07362359,0.6580353,1.330575,1.23011,7.43928,1.280052,26.20818,10.5661,9.239685,8.140255
384,0.1171847,0.07363186,0.6548779,1.331294,1.226595,7.297481,1.28419,25.19287,10.70123,14.64046,8.195956
385,0.117258,0.07364807,0.6515615,1.331605,1.223848,7.145486,1.292898,24.31492,13.38474,16.53887,10.30764
386,0.1173275,0.07364586,0.6480181,1.330854,1.224982,7.112448,1.295687,24.45097,17.95234,11.69685,12.63326
387,0.1173891,0.07362171,0.6443972,1.329464,1.232728,7.287707,1.290358,25.5891,18.58966,6.556441,12.3758
388,0.1174418,0.07359102,0.6409304,1.328169,1.241399,7.53863,1.282183,26.69793,13.16769,7.897665,9.690047
389,0.1174883,0.07356338,0.6375681,1.327291,1.242477,7.609395,1.274819,26.85162,10.70304,8.197168,8.511999
390,0.1175414,0.07354713,0.6342542,1.32704,1.239302,7.520639,1.271927,26.21,10.99356,8.508074,8.179979
391,0.1176092,0.07355284,0.631066,1.327422,1.236437,7.377725,1.278318,25.11904,10.73246,14.95485,8.043929
392,0.1176822,0.0735647,0.6278955,1.32749,1.23366,7.225232,1.288347,24.21184,13.06385,19.16383,10.27843
393,0.1177498,0.0735518,0.6245162,1.326582,1.233984,7.17964,1.28952,24.49915,18.87462,10.27841,13.57207
394,0.11781,0.07351804,0.6211298,1.325251,1.242268,7.378091,1.282635,25.90961,18.30463,6.541392,12.19733
395,0.1178629,0.07348386,0.6179996,1.324288,1.250499,7.616313,1.275023,27.00212,12.88693,8.165272,9.555153
396,0.1179102,0.07345387,0.6149838,1.323688,1.251063,7.667914,1.268658,27.10064,10.73873,8.886827,8.546282
397,0.1179639,0.07343408,0.6117826,1.323191,1.247738,7.574164,1.266413,26.50153,11.47643,9.066486,8.492529
398,0.1180332,0.07343919,0.6086411,1.323231,1.245494,7.448612,1.274525,25.5617,11.50386,14.08585,8.502624
399,0.1181068,0.07345511,0.6055147,1.323008,1.243842,7.332761,1.287378,24.81317,14.09684,17.37519,10.50467
400,0.118175,0.07344801,0.6022213,1.321964,1.245581,7.333734,1.291314,25.16613,18.1183,9.019331,13.01819
401,0.1182359,0.07342224,0.5989744,1.32056,1.252906,7.514182,1.287387,26.34017,16.3341,6.726708,11.23022
402,0.1182911,0.07339661,0.5960012,1.31957,1.258494,7.674949,1.28256,27.00896,12.0308,8.839219,9.045092
403,0.118343,0.07337506,0.5931048,1.318928,1.257795,7.672331,1.278942,26.82863,10.72016,9.913231,8.520828
404,0.1184034,0.07336336,0.5901846,1.318771,1.254676,7.561415,1.27946,26.17747,11.93876,10.93609,8.868595
405,0.118475,0.07336725,0.5872936,1.318897,1.252993,7.454136,1.286988,25.48837,12.95966,14.96906,9.505573
406,0.1185494,0.07336789,0.5843789,1.318715,1.253299,7.397464,1.294078,25.28813,16.52357,13.16973,11.71839
407,0.118618,0.07334831,0.5813717,1.317898,1.258673,7.498877,1.293701,26.02898,18.5248,7.065405,12.50286
408,0.1186788,0.07331625,0.5784604,1.317031,1.267233,7.720129,1.288311,27.06363,14.72355,6.130196,10.26231
409,0.1187342,0.07328607,0.5755941,1.316217,1.271035,7.833381,1.283543,27.3137,10.54901,8.619242,8.251101
410,0.1187911,0.0732621,0.5727412,1.31572,1.26859,7.758142,1.281534,26.70033,10.14452,10.57266,8.039544
411,0.1188621,0.07325132,0.5698427,1.315687,1.265214,7.599024,1.28546,25.77303,12.64865,12.19628,9.055033
412,0.1189451,0.07325232,0.5668939,1.315634,1.265226,7.500441,1.295101,25.15513,14.08368,16.37341,10.20997
413,0.1190248,0.07324228,0.5638412,1.314828,1.267777,7.489739,1.300887,25.33427,17.26428,11.74713,12.50195
414,0.1190946,0.07320885,0.5607063,1.313328,1.27461,7.633991,1.297387,26.41565,17.67116,5.916254,12.14925
415,0.1191578,0.07316826,0.5577803,1.312144,1.282514,7.836133,1.290499,27.38079,12.87487,6.680896,9.350459
416,0.11922,0.07313968,0.5552278,1.311814,1.284212,7.873647,1.287756,27.28347,9.900761,10.38558,7.895117
417,0.1192886,0.07312149,0.5526912,1.311938,1.281102,7.745498,1.288953,26.49943,10.75352,12.2627,8.516919
418,0.1193706,0.07311586,0.5500456,1.312233,1.278659,7.589012,1.295596,25.73433,14.01956,13.39173,9.997062
419,0.1194578,0.07311457,0.5473031,1.312129,1.280587,7.544757,1.304621,25.57451,15.89532,14.45558,11.29154
420,0.1195391,0.07309689,0.5444966,1.311376,1.285935,7.618755,1.307454,26.22852,17.79085,8.936996,12.5248
421,0.1196105,0.07306164,0.5415444,1.309901,1.293982,7.806026,1.302911,27.34738,16.1895,5.463707,11.09834
422,0.1196771,0.07302743,0.5388008,1.308885,1.300145,7.96145,1.297919,27.91018,11.26864,7.364613,8.528849
423,0.119747,0.07300927,0.5363575,1.308746,1.299657,7.918572,1.298659,27.37911,9.61439,11.07835,7.719828
424,0.1198272,0.07300495,0.5339321,1.309011,1.296005,7.747179,1.304956,26.36459,11.70866,13.0777,8.86506
425,0.1199196,0.07301053,0.5313669,1.309192,1.294985,7.60832,1.315703,25.66848,15.08864,13.63802,10.60821
426,0.1200105,0.07301119,0.5286305,1.308613,1.298621,7.612617,1.324795,25.78174,16.72416,13.65233,11.78568
427,0.1200912,0.07299062,0.5258028,1.307364,1.305197,7.735816,1.324799,26.6896,17.48672,6.781832,12.41307
428,0.1201625,0.0729572,0.5230587,1.306126,1.312775,7.924918,1.318281,27.73567,13.95,5.732587,9.925473
429,0.1202324,0.07293192,0.5206145,1.305742,1.315755,7.993184,1.31364,27.83156,10.189,8.073905,7.916722
430,0.1203098,0.07292548,0.5184446,1.30619,1.313295,7.875905,1.315913,26.93208,9.792491,12.6113,7.715297
431,0.1203964,0.07293105,0.5161803,1.306678,1.309482,7.684538,1.323465,25.85277,12.28603,15.06434,9.38763
432,0.1204888,0.07293665,0.5136847,1.306604,1.308719,7.56426,1.331729,25.44255,16.31,13.60152,11.60399
433,0.1205748,0.0729273,0.5109465,1.305422,1.313538,7.626628,1.334164,26.06215,17.90789,11.39443,12.38223
434,0.1206492,0.07289867,0.5081952,1.303778,1.321056,7.809455,1.328243,27.25886,17.31809,5.719517,12.01067
435,0.1207146,0.07286336,0.5056047,1.302437,1.327897,8.005014,1.318604,28.20729,12.56471,6.421537,9.218475
436,0.1207792,0.07283933,0.5033004,1.302015,1.328281,8.021297,1.312585,28.04832,9.913388,8.958075,7.803016
437,0.120855,0.07283478,0.5012469,1.302546,1.324667,7.874385,1.314336,27.07018,10.5975,12.84292,8.11044
438,0.1209417,0.07284544,0.4991672,1.303145,1.321633,7.701566,1.323211,26.09079,13.5622,15.07299,9.935051
439,0.121031,0.07285427,0.4968528,1.303028,1.322605,7.636897,1.33245,25.9125,17.6553,13.37576,12.16419
440,0.1211123,0.07284269,0.4943374,1.302007,1.32912,7.765732,1.333665,26.84166,18.27442,7.670312,12.66268
441,0.1211828,0.07281448,0.4918593,1.300806,1.337211,7.98137,1.327394,28.04853,15.26869,5.296666,10.61861
442,0.121247,0.07278652,0.4895893,1.300166,1.341245,8.107778,1.32025,28.47928,10.64508,7.096025,8.178185
443,0.1213177,0.07277485,0.4876017,1.300612,1.339055,8.026498,1.31892,27.79153,9.218908,10.65306,7.429736
444,0.1214005,0.07278588,0.485781,1.301635,1.334395,7.825813,1.326955,26.55033,11.29859,14.22247,8.578571
445,0.1214938,0.07280482,0.4837949,1.302403,1.332385,7.66466,1.339204,25.71883,15.09908,15.47834,10.81869
446,0.121585,0.07281175,0.4815302,1.302184,1.335585,7.667903,1.347161,25.97074,17.95679,12.10232,12.63053
447,0.1216661,0.07279456,0.4791192,1.301164,1.3428,7.832099,1.344881,27.14761,18.31902,4.990508,12.48889
448,0.121737,0.07276574,0.4768399,1.300225,1.350699,8.058099,1.336801,28.24349,12.50323,5.430178,9.159659
449,0.1218066,0.07274554,0.4748274,1.300179,1.351476,8.081742,1.331265,28.0914,8.796522,8.454681,7.240561
450,0.1218839,0.07274561,0.4730151,1.300961,1.346367,7.904652,1.333574,26.9144,9.184057,12.85236,7.410721
451,0.1219772,0.07276298,0.4712659,1.302176,1.341373,7.671527,1.343578,25.61806,12.6671,15.44339,9.4492
452,0.1220754,0.07278474,0.469339,1.302665,1.340667,7.553226,1.3565,25.11816,16.54079,17.22226,11.75611
453,0.1221651,0.07277899,0.4671134,1.301891,1.345126,7.624593,1.358441,25.97462,19.30002,7.974317,13.72663
454,0.122242,0.07274898,0.4648356,1.30055,1.353652,7.86075,1.34979,27.53852,16.07995,5.04741,11.17152
455,0.1223094,0.07271631,0.4627888,1.299733,1.358536,8.028646,1.339118,28.29755,10.81081,6.865613,8.305874
456,0.1223787,0.07269799,0.4610185,1.299971,1.356208,7.978675,1.333696,27.80976,9.167547,10.21517,7.402559
457,0.1224607,0.07270236,0.4592946,1.300741,1.350969,7.793616,1.33766,26.6529,11.07264,13.70563,8.410067
458,0.122556,0.07272116,0.457498,1.301463,1.348024,7.628698,1.348335,25.74302,14.82973,15.14437,10.58599
459,0.1226505,0.07272978,0.4554474,1.301168,1.350026,7.61368,1.355636,25.83713,18.23492,12.59785,12.54989
460,0.1227341,0.07271286,0.4531906,1.29986,1.356788,7.778447,1.352866,26.95262,18.61694,6.036925,12.68236
461,0.1228053,0.07268047,0.4509777,1.298389,1.364637,8.017337,1.343325,28.18402,13.81621,5.621944,9.830978
462,0.1228711,0.07265309,0.4490141,1.297701,1.366478,8.10216,1.335326,28.39333,9.807438,8.159171,7.795487
463,0.1229431,0.07264324,0.4472803,1.298015,1.362329,7.986841,1.334599,27.56662,9.741154,11.61221,7.709576
464,0.1230298,0.0726525,0.4456362,1.298953,1.35748,7.795109,1.342247,26.44351,12.64447,14.13226,9.271152
